3,D04,"3,040"
3,G04,"3,040"
4,X,0
4,E,0
4,S,0
5,A,0
5,D,0
6,B,0
6,R,922
6,S,"2,654"
6,T,"6,391"
7,E,103
7,G,103
7,J,481
7,P,103
7,T,0
8,D,"1,457"
8,H,0
8,N,66
8,T,540
9,D,870
9,F,0
9,N,50
9,T,666
10,E,0
10,S,0
10,T,58
11,C,0
11,H,33
11,M,12
11,P,12
11,T,78
11,Y,12
12,G,0
12,J,34
12,K,34
