3,H25,"4,871"
3,G25,"4,871"
4,X,0
4,E,0
4,S,0
4,I,0
5,K,0
5,M,48
6,B,0
6,C,(-156)
6,G,"5,025"
6,M,"4,224"
6,N,986
6,P,384
6,R,"6,589"
6,S,"2,782"
6,T,"17,024"
7,A,397
7,E,184
7,G,184
7,J,"1,082"
7,P,153
7,T,0
8,C,500
8,D,"2,186"
8,H,0
8,N,56
8,T,821
9,C,443
9,D,"1,232"
9,F,0
9,N,91
9,T,653
10,E,0
10,H,0
10,T,73
11,C,0
11,H,35
11,M,21
11,P,21
11,T,161
11,Y,21
12,A,0
12,B,0
12,C,85
12,E,85
12,G,50
12,H,50
