3,D35,"7,274"
3,G35,"7,274"
4,X,0
4,E,0
5,K,0
5,E,0
6,B,0
6,C,(-214)
6,G,"8,770"
6,Q,"12,044"
6,R,"10,956"
6,S,"5,771"
6,T,"21,158"
7,A,660
7,E,318
7,G,318
7,J,"1,800"
7,P,253
7,T,0
8,C,829
8,D,"3,640"
8,H,0
8,N,80
8,T,"1,363"
9,C,734
9,D,"2,053"
9,F,0
9,N,85
9,T,"1,086"
10,E,0
10,H,0
10,T,118
11,C,0
11,H,60
11,M,25
11,P,25
11,T,270
11,Y,25
12,A,0
12,B,0
12,D,175
12,F,175
12,G,105
12,H,105
