3,D66,"14,658"
3,G66,"14,658"
4,X,0
5,K,
5,E,0
6,B,0
6,C,(-694)
6,G,"17,831"
6,N,"2,321"
6,P,"1,946"
6,S,"10,333"
7,G,79
7,H,77
7,T,0
7,U,41
8,H,0
8,N,289
8,T,"1,194"
9,F,0
9,N,281
9,T,"1,371"
10,E,0
10,H,0
11,C,0
11,M,151
12,H,102
